thread_id,customer_query,brand_resolution,intent,brand,turn_count
TH-118061,"Hey guys, I did everything required (twice) to get the achievement for today and I still haven’t gotten it. Help?",Let's look into that. Send us a DM and we'll go from there. [link],general_inquiry,AppleSupport,2
TH-118063,"yes, it works with other phones because i airdropped videos to my friends a week ago without issues but for some reason my laptop won’t show up on airdrop on my phone and vice versa","Have you previously been able to use AirDrop on your MacBook? Also, do you have both Bluetooth and Wi-Fi turned on on your MacBook?",general_inquiry,AppleSupport,2
TH-118066,yes i have been able to before but this happens quite a lot and yes i have both turned on on my macbook and they’re connected to the same wifi and everything,We'd like to take a closer look at your AirDrop and Photos concerns with you. Reach out via DM using the link below. [link],technical_issue,AppleSupport,2
TH-118064,i am using ios 11.1.2,Thanks. Do you only experience issues with AirDrop when attempting to share with your MacBook?,technical_issue,AppleSupport,2
TH-118069,someone tell me why i can’t airdrop videos from my phone to my laptop or why the photos app won’t pop up when i plug my phone into my laptop?! i need to transfer vlog footage 🤬🤬🤬 pls help me,"We'd be happy to see how we can help with AirDrop and transferring your videos. To start, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings &gt; General &gt; About &gt; Version.",technical_issue,AppleSupport,2
TH-118071,I updated my MacBook at the wrong time. For some reason I can’t even log into my Mac. I need to grade assignments and study for my final! 🤦🏾‍♂️,We're here to help and definitely want to make sure you're able to access your Mac and get ready for your final. Meet us in DM. We'll go from there. [link],technical_issue,AppleSupport,2
TH-118073,ever consider a tougher case to help headphones survive accidents 😭#accident #beats #headphones #sad #broken [link],"Broken Beats are never fun. We’d like to partner with you to see how we can help you enjoy your Beats again. So that we can explore the best options for your region, DM us the country you’re messaging us from. [link]",hardware_repair,AppleSupport,2
TH-118075,"Ever since I downloaded the new software, it’s been lagging, so hard.",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [link],general_inquiry,AppleSupport,2
TH-118076,the new iOS update jacked my phone up. Send me a new one.,We'd like to know more about what's going on with your iPhone and do everything we can to help. Send us a DM and we'll get started. [link],technical_issue,AppleSupport,2
TH-118080,completed a run today and my Thanksgiving badge hasn’t shown up :( Any advice? [link],Let's have a closer look. Please DM us. [link],general_inquiry,AppleSupport,2
TH-118082,With my normal iMessage to people in the same town,Let's look into that further. Send us a DM and we'll go from there. [link],general_inquiry,AppleSupport,2
TH-118084,"your phones suck now, literally cannot type any sort of long message without the app crashing and my text being deleted.",We'll do all we can to assist. Is this happening with the native Messages app or with a different texting app?,technical_issue,AppleSupport,2
TH-118086,Ima be honest. This Face ID limited works 85% of the time.,We'd love to make sure your awesome new iPhone X's Face ID is working correctly. Face ID does have requirements to work correctly. Check out this link on making sure it's set up correctly: [link],general_inquiry,AppleSupport,2
TH-118088,Mate have done all those steps. Its harder when it's the built in Apple music app....ios 11 is a joke,Were you able to delete and reinstall the app? Let us know in DM and we'll continue there. [link],technical_issue,AppleSupport,2
TH-118090,my music app keeps crashing since I updated to iOS 11.1.2 😔,We're glad you reached out. Try these steps with the Music app and let us know how it goes: [link],technical_issue,AppleSupport,2
TH-118092,"SpringBoard in iOS 11 has some issue where nothing is visible on lock screen. Even screen to enter PIN is invisible, although functional. Happens constantly.",We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. [link],hardware_repair,AppleSupport,2
TH-118096,How can I tell if I need a new battery for my iPhone 6S?,We can assist you with this. Please feel free to DM us. [link],hardware_repair,AppleSupport,2
TH-118098,what’s happening with pages I cannot access my files ?😡,Hi there. For this we recommend reaching out to an Advisor over the phone. You can contact them here: [link],technical_issue,AppleSupport,2
TH-118100,what’s up with the app? It’s not a WWDC,Hello. Thanks for reaching out. Can you provide some additional information? Which device are you using and what happens when accessing the Apple Store app? Go ahead and DM us and we'll take a look there. [link],technical_issue,AppleSupport,2
TH-118103,"I have a question, if I were to get a new computer, how would I transfer my songs on iTunes on my old computer to iTunes on my new computer? Asking because I may get a new computer",Hello there. We'd love to help you with transferring your iTunes library. Please take a look at this: [link],general_inquiry,AppleSupport,2
TH-118105,Left my Watch charger in my hotel room!!! #SoMadWithMyself,"That's never something we like to hear, but we're glad to help you get a replacement cable. DM us which country you are reaching out to us from, and we'll get you on the right track with a new cable if you're unable to find yours. [link]",general_inquiry,AppleSupport,2
TH-118107,Just wanted to say thank you again for the quick response and help this morning!☺️ Amazing!!,"You're most welcome. Anytime you need assistance, we've got your back.",general_inquiry,AppleSupport,2
TH-118108,"Overnight my messages in my iPhones be have changed and are not recognising my contacts?? What’s going on 🤬 Please advise, this is ridiculous the amount of issues happening!","Thanks for reaching out. We'd like some additional information to help. Are the messages showing out of chronological order? Also, when you state your contacts aren't recognized are you missing contact information? Let us know the details in a DM and we'll continue. [link]",technical_issue,AppleSupport,2
